'710'	2hog	indazole	No	OCc1nn[nH]c1-c1ccc2c(-c3cc4cc(CN5CCCCC5)ccc4[nH]3)n[nH]c2c1
'994'	2p2h	4-aminopyrimidine	No	COc1cc(Nc2ncnc(-c3cccnc3Nc3ccccc3)n2)cc(OC)c1OC
